,AC,Reserved,General,Female,Male
1868,3_S17A3P10_parsed.csv,60,405,223,239
1869,21_S17A21P26_parsed.csv,65,264,155,170
1870,38_S17A38P54_parsed.csv,32,69,48,52
1871,3_S17A3P36_parsed.csv,164,726,439,449
1872,25_S17A25P23_parsed.csv,206,703,465,434
1873,2_parsed.csv,212,815,522,498
1874,52_S17A52P22_parsed.csv,130,485,308,298
1875,53_S17A53P2_parsed.csv,236,441,292,379
1876,59_S17A59P30_parsed.csv,258,809,509,553
1877,57_S17A57P31_parsed.csv,144,527,356,308
1878,15_S17A15P17_parsed.csv,88,513,298,299
1879,6_S17A6P60_parsed.csv,46,127,75,98
1880,25_S17A25P8_parsed.csv,133,474,291,313
1881,24_S17A24P12_parsed.csv,47,147,103,83
1882,1_S17A1P7_parsed.csv,42,207,111,135
1883,60_S17A60P50_parsed.csv,227,268,259,232
1884,1_S17A1P4_parsed.csv,33,185,106,109
1885,34_S17A34P16_parsed.csv,35,221,115,137
1886,48_S17A48P14_parsed.csv,118,351,213,251
1887,40_S17A40P51_parsed.csv,42,139,89,91
1888,4_S17A4P27_parsed.csv,246,823,559,486
1889,53_S17A53P29_parsed.csv,209,493,298,400
1890,13_S17A13P32_parsed.csv,64,441,248,253
1891,60_S17A60P45_parsed.csv,81,101,79,100
1892,19_S17A19P5_parsed.csv,104,506,307,291
1893,42_S17A42P30_parsed.csv,76,156,106,123
1894,7_S17A7P33_parsed.csv,139,443,296,283
1895,55_S17A55P16_parsed.csv,156,716,454,413
1896,3_S17A3P13_parsed.csv,148,629,390,363
1897,50_S17A50P20_parsed.csv,216,436,323,320
1898,17_S17A17P5_parsed.csv,70,423,239,249
1899,6_S17A6P46_parsed.csv,23,80,52,50
1900,33_S17A33P4_parsed.csv,75,543,310,303
1901,40_S17A40P14_parsed.csv,49,161,111,98
1902,7_S17A7P8_parsed.csv,46,189,125,105
1903,44_S17A44P1_parsed.csv,271,678,355,587
1904,5_S17A5P8_parsed.csv,131,677,394,412
1905,21_S17A21P23_parsed.csv,51,204,117,138
1906,57_S17A57P26_parsed.csv,49,100,79,70
1907,4_S17A4P84_parsed.csv,47,203,134,115
1908,58_S17A58P22_parsed.csv,52,135,99,88
1909,2_S17A2P4_parsed.csv,90,443,261,267
1910,40_S17A40P68_parsed.csv,23,52,31,44
1911,26_S17A26P7_parsed.csv,195,745,475,461
1912,29_S17A29P13_parsed.csv,238,813,538,510
1913,53_S17A53P11_parsed.csv,288,439,337,383
1914,53_S17A53P24_parsed.csv,187,445,307,318
1915,43_S17A43P8_parsed.csv,97,432,251,275
1916,10_S17A10P17_parsed.csv,121,462,307,272
1917,7_S17A7P39_parsed.csv,138,405,290,253
1918,40_S17A40P55_parsed.csv,201,539,364,365
1919,26_S17A26P4_parsed.csv,218,609,431,388
1920,4_S17A4P46_parsed.csv,150,520,320,347
1921,6_S17A6P48_parsed.csv,48,168,107,106
1922,30_S17A30P3_parsed.csv,133,421,287,262
1923,16_S17A16P1_parsed.csv,89,523,325,286
1924,22_S17A22P9_parsed.csv,148,557,359,345
1925,24_S17A24P1_parsed.csv,315,897,614,564
1926,42_S17A42P29_parsed.csv,55,246,142,158
1927,33_S17A33P32_parsed.csv,44,461,242,258
1928,4_S17A4P2_parsed.csv,113,626,361,375
1929,4_S17A4P20_parsed.csv,94,549,319,324
1930,11_S17A11P29_parsed.csv,36,212,129,119
1931,39_S17A39P30_parsed.csv,114,330,196,246
1932,37_S17A37P21_parsed.csv,155,575,362,362
1933,19_S17A19P4_parsed.csv,94,524,306,305
1934,45_S17A45P24_parsed.csv,99,190,126,160
1935,8_S17A8P27_parsed.csv,121,596,355,358
1936,29_S17A29P16_parsed.csv,218,859,549,522
1937,12_S17A12P41_parsed.csv,44,317,189,171
1938,49_S17A49P29_parsed.csv,162,356,256,261
1939,23_S17A23P18_parsed.csv,22,58,36,41
1940,55_S17A55P20_parsed.csv,195,530,364,345
1941,33_S17A33P7_parsed.csv,20,180,102,97
1942,50_S17A50P32_parsed.csv,88,253,160,181
1943,48_S17A48P20_parsed.csv,173,546,346,364
1944,13_S17A13P10_parsed.csv,104,549,317,322
1945,33_S17A33P19_parsed.csv,15,113,62,66
1946,26_S17A26P16_parsed.csv,128,485,298,312
1947,33_S17A33P1_parsed.csv,72,247,164,155
1948,53_S17A53P31_parsed.csv,38,85,55,68
1949,16_S17A16P4_parsed.csv,98,494,313,274
1950,54_S17A54P16_parsed.csv,254,377,300,323
1951,57_S17A57P13_parsed.csv,122,175,141,150
1952,49_S17A49P28_parsed.csv,243,445,356,329
1953,49_S17A49P36_parsed.csv,88,288,168,206
1954,20_S17A20P5_parsed.csv,89,280,174,188
1955,54_S17A54P1_parsed.csv,119,280,197,196
1956,39_S17A39P6_parsed.csv,177,476,309,342
1957,5_S17A5P19_parsed.csv,63,164,100,123
1958,37_S17A37P23_parsed.csv,249,609,433,419
1959,20_S17A20P6_parsed.csv,37,174,100,104
1960,31_S17A31P3_parsed.csv,119,775,425,449
1961,33_S17A33P17_parsed.csv,57,395,235,209
1962,54_S17A54P11_parsed.csv,316,479,363,419
1963,1_S17A1P19_parsed.csv,282,861,555,586
1964,34_S17A34P10_parsed.csv,61,501,296,266
1965,52_S17A52P33_parsed.csv,45,128,78,93
1966,54_S17A54P7_parsed.csv,113,265,187,188
1967,5_S17A5P23_parsed.csv,203,339,280,259
1968,15_S17A15P19_parsed.csv,93,496,316,269
1969,1_S17A1P35_parsed.csv,129,767,464,424
1970,34_S17A34P18_parsed.csv,44,388,241,190
1971,59_S17A59P33_parsed.csv,66,208,125,146
1972,29_S17A29P15_parsed.csv,52,121,85,88
1973,18_S17A18P20_parsed.csv,76,593,329,330
1974,4_S17A4P6_parsed.csv,67,434,254,244
1975,46_S17A46P23_parsed.csv,232,430,310,347
1976,15_S17A15P7_parsed.csv,164,830,545,442
1977,9_S17A9P21_parsed.csv,181,662,399,441
1978,4_S17A4P25_parsed.csv,88,590,341,330
1979,18_S17A18P41_parsed.csv,75,546,306,301
1980,35_S17A35P21_parsed.csv,62,441,261,235
1981,39_S17A39P22_parsed.csv,137,373,270,238
1982,42_S17A42P31_parsed.csv,99,264,157,203
1983,53_S17A53P32_parsed.csv,104,275,181,190
1984,9_S17A9P30_parsed.csv,144,635,385,385
1985,50_S17A50P23_parsed.csv,180,254,214,211
1986,28_S17A28P15_parsed.csv,145,559,379,320
1987,59_S17A59P22_parsed.csv,76,340,185,225
1988,13_S17A13P25_parsed.csv,15,104,62,57
1989,41_S17A41P11_parsed.csv,112,519,327,303
1990,46_S17A46P19_parsed.csv,146,285,203,225
1991,12_S17A12P26_parsed.csv,49,207,120,136
1992,60_S17A60P18_parsed.csv,297,543,369,456
1993,20_S17A20P49_parsed.csv,35,165,84,116
1994,39_S17A39P23_parsed.csv,134,344,231,246
1995,35_S17A35P38_parsed.csv,43,244,131,153
1996,21_S17A21P13_parsed.csv,86,365,214,237
1997,4_S17A4P92_parsed.csv,95,364,253,205
1998,57_S17A57P9_parsed.csv,247,513,362,390
1999,4_S17A4P93_parsed.csv,42,158,93,107
2000,58_S17A58P16_parsed.csv,313,361,327,340
2001,57_S17A57P15_parsed.csv,302,622,426,489
2002,21_S17A21P8_parsed.csv,137,545,299,374
2003,5_S17A5P26_parsed.csv,152,238,212,176
2004,49_S17A49P21_parsed.csv,143,287,215,208
2005,1_S17A1P10_parsed.csv,79,209,152,136
2006,2_S17A2P58_parsed.csv,222,755,478,483
2007,42_S17A42P21_parsed.csv,75,241,156,158
2008,38_S17A38P28_parsed.csv,177,445,320,301
2009,41_S17A41P28_parsed.csv,31,106,68,68
2010,55_S17A55P19_parsed.csv,160,441,315,276
2011,9_S17A9P9_parsed.csv,193,700,427,456
2012,19_S17A19P16_parsed.csv,119,647,395,371
2013,50_S17A50P7_parsed.csv,159,320,238,232
2014,6_S17A6P56_parsed.csv,78,224,161,137
2015,52_S17A52P12_parsed.csv,50,131,89,92
2016,38_S17A38P9_parsed.csv,119,260,189,190
2017,15_S17A15P13_parsed.csv,152,505,339,309
2018,53_S17A53P26_parsed.csv,208,381,289,291
2019,30_S17A30P21_parsed.csv,44,135,89,90
2020,20_S17A20P11_parsed.csv,91,419,248,253
2021,19_S17A19P27_parsed.csv,58,331,204,179
2022,22_S17A22P15_parsed.csv,171,638,387,418
2023,16_S17A16P13_parsed.csv,134,477,313,294
2024,16_S17A16P32_parsed.csv,120,502,323,295
2025,16_S17A16P16_parsed.csv,114,704,444,363
2026,16_S17A16P31_parsed.csv,91,376,223,233
2027,50_S17A50P39_parsed.csv,134,322,236,218
2028,56_S17A56P13_parsed.csv,220,619,390,438
2029,20_S17A20P20_parsed.csv,11,62,42,31
2030,51_S17A51P10_parsed.csv,312,572,423,457
2031,9_S17A9P1_parsed.csv,46,229,138,135
2032,15_S17A15P1_parsed.csv,104,671,405,365
2033,36_S17A36P25_parsed.csv,31,160,99,90
2034,7_S17A7P38_parsed.csv,34,163,99,98
2035,4_S17A4P38_parsed.csv,63,396,245,213
2036,4_S17A4P44_parsed.csv,161,589,390,347
2037,53_S17A53P6_parsed.csv,232,584,368,447
2038,7_S17A7P18_parsed.csv,32,122,73,78
2039,2_S17A2P45_parsed.csv,124,1066,568,618
2040,59_S17A59P19_parsed.csv,88,269,177,174
2041,23_S17A23P1_parsed.csv,65,277,169,172
2042,35_S17A35P24_parsed.csv,38,286,168,152
2043,11_S17A11P8_parsed.csv,123,527,350,296
2044,60_S17A60P52_parsed.csv,102,145,120,125
2045,16_S17A16P30_parsed.csv,99,497,298,298
2046,56_S17A56P4_parsed.csv,171,485,330,318
2047,5_S17A5P30_parsed.csv,325,529,444,392
2048,12_S17A12P3_parsed.csv,111,532,310,328
2049,33_S17A33P34_parsed.csv,12,77,47,42
2050,45_S17A45P15_parsed.csv,88,285,162,209
2051,9_S17A9P14_parsed.csv,140,584,352,366
2052,12_S17A12P31_parsed.csv,56,110,83,80
2053,38_S17A38P58_parsed.csv,129,394,267,250
2054,16_S17A16P2_parsed.csv,81,381,230,230
2055,3_S17A3P27_parsed.csv,77,502,286,289
2056,17_S17A17P1_parsed.csv,104,698,417,377
2057,40_S17A40P62_parsed.csv,40,69,48,60
2058,47_S17A47P3_parsed.csv,171,495,332,327
2059,22_S17A22P22_parsed.csv,190,710,453,447
2060,18_S17A18P16_parsed.csv,78,511,283,305
2061,33_S17A33P5_parsed.csv,19,152,87,83
2062,49_S17A49P13_parsed.csv,154,308,222,234
2063,4_S17A4P43_parsed.csv,107,537,333,308
2064,4_S17A4P85_parsed.csv,55,534,308,280
2065,52_S17A52P18_parsed.csv,153,588,374,359
2066,6_S17A6P36_parsed.csv,270,440,350,347
2067,6_S17A6P52_parsed.csv,136,292,207,212
2068,52_S17A52P15_parsed.csv,171,596,358,409
2069,31_S17A31P20_parsed.csv,23,156,83,95
2070,23_S17A23P12_parsed.csv,148,604,362,386
2071,2_S17A2P22_parsed.csv,227,791,475,539
2072,22_S17A22P23_parsed.csv,121,479,281,311
2073,7_S17A7P16_parsed.csv,246,479,385,337
2074,22_S17A22P14_parsed.csv,136,556,356,336
2075,49_S17A49P37_parsed.csv,23,83,50,56
2076,17_S17A17P25_parsed.csv,126,595,368,350
2077,58_S17A58P6_parsed.csv,186,350,270,259
2078,5_S17A5P12_parsed.csv,126,466,296,296
2079,2_S17A2P46_parsed.csv,250,865,526,585
2080,6_S17A6P31_parsed.csv,55,132,94,93
2081,19_S17A19P20_parsed.csv,133,583,352,343
2082,39_S17A39P17_parsed.csv,313,659,511,461
2083,60_S17A60P59_parsed.csv,31,96,62,60
2084,7_S17A7P25_parsed.csv,113,456,304,255
2085,2_S17A2P61_parsed.csv,365,723,553,530
2086,60_S17A60P33_parsed.csv,261,404,286,373
2087,7_S17A7P55_parsed.csv,115,294,225,183
2088,41_S17A41P25_parsed.csv,217,487,326,368
2089,22_S17A22P20_parsed.csv,138,547,340,345
2090,4_S17A4P40_parsed.csv,62,446,250,258
2091,56_S17A56P25_parsed.csv,185,552,341,387
2092,51_S17A51P21_parsed.csv,223,663,408,474
2093,50_S17A50P31_parsed.csv,120,152,124,148
2094,4_S17A4P74_parsed.csv,83,565,329,319
2095,18_S17A18P28_parsed.csv,61,346,204,200
2096,60_S17A60P49_parsed.csv,88,218,144,157
2097,30_S17A30P10_parsed.csv,87,288,198,175
2098,7_S17A7P17_parsed.csv,270,577,438,403
2099,52_S17A52P4_parsed.csv,139,498,294,340
2100,43_S17A43P1_parsed.csv,244,685,450,467
2101,51_S17A51P8_parsed.csv,160,397,272,272
2102,51_S17A51P7_parsed.csv,250,543,370,418
2103,50_S17A50P53_parsed.csv,80,192,132,140
2104,3_S17A3P37_parsed.csv,135,472,287,309
2105,46_S17A46P9_parsed.csv,166,409,290,283
2106,32_S17A32P6_parsed.csv,89,828,453,455
2107,52_S17A52P5_parsed.csv,164,508,311,353
2108,4_S17A4P45_parsed.csv,213,609,423,399
2109,55_S17A55P23_parsed.csv,58,223,139,141
2110,48_S17A48P2_parsed.csv,108,436,274,266
2111,1_S17A1P23_parsed.csv,45,264,128,177
2112,45_S17A45P7_parsed.csv,109,411,240,274
2113,35_S17A35P16_parsed.csv,97,673,401,363
2114,60_S17A60P47_parsed.csv,32,53,43,42
2115,12_S17A12P13_parsed.csv,245,822,544,513
2116,58_S17A58P12_parsed.csv,54,438,256,233
2117,37_S17A37P5_parsed.csv,173,438,314,291
2118,1_S17A1P11_parsed.csv,165,417,288,286
2119,53_S17A53P8_parsed.csv,198,450,322,316
2120,41_S17A41P18_parsed.csv,179,628,376,428
2121,38_S17A38P11_parsed.csv,152,374,254,266
2122,19_S17A19P21_parsed.csv,16,64,39,41
2123,59_S17A59P27_parsed.csv,15,60,37,38
2124,29_S17A29P2_parsed.csv,120,489,313,295
2125,5_S17A5P14_parsed.csv,109,648,373,379
2126,7_S17A7P61_parsed.csv,20,108,73,55
2127,10_S17A10P6_parsed.csv,109,457,273,293
2128,40_S17A40P3_parsed.csv,23,120,71,71
2129,33_S17A33P20_parsed.csv,65,501,273,288
2130,59_S17A59P20_parsed.csv,25,125,72,78
2131,46_S17A46P25_parsed.csv,133,389,272,247
2132,2_S17A2P43_parsed.csv,83,627,322,368
2133,32_S17A32P12_parsed.csv,158,1061,616,594
2134,51_S17A51P14_parsed.csv,70,243,149,162
2135,16_S17A16P19_parsed.csv,58,324,196,181
2136,18_S17A18P29_parsed.csv,17,122,71,67
2137,4_S17A4P34_parsed.csv,189,648,412,422
2138,48_S17A48P10_parsed.csv,156,504,313,344
2139,39_S17A39P11_parsed.csv,136,427,270,292
2140,59_S17A59P23_parsed.csv,284,556,436,400
2141,4_S17A4P42_parsed.csv,101,433,277,251
2142,56_S17A56P2_parsed.csv,86,138,91,132
2143,35_S17A35P17_parsed.csv,54,482,282,250
2144,48_S17A48P3_parsed.csv,168,632,327,467
2145,8_S17A8P12_parsed.csv,77,323,186,208
2146,55_S17A55P24_parsed.csv,96,515,312,295
2147,25_S17A25P3_parsed.csv,155,581,361,365
2148,31_S17A31P2_parsed.csv,62,466,261,264
2149,39_S17A39P21_parsed.csv,231,614,438,402
2150,30_S17A30P2_parsed.csv,157,490,297,349
2151,22_S17A22P5_parsed.csv,128,556,332,352
2152,54_S17A54P29_parsed.csv,23,27,23,22
2153,46_S17A46P7_parsed.csv,217,609,396,422
2154,30_S17A30P33_parsed.csv,38,99,71,65
2155,45_S17A45P9_parsed.csv,128,422,262,284
2156,39_S17A39P5_parsed.csv,121,471,309,281
2157,42_S17A42P19_parsed.csv,103,260,179,180
2158,5_S17A5P22_parsed.csv,240,367,297,307
2159,55_S17A55P18_parsed.csv,253,656,449,451
2160,31_S17A31P19_parsed.csv,27,116,49,94
2161,4_S17A4P17_parsed.csv,38,325,182,178
2162,45_S17A45P3_parsed.csv,120,255,178,193
2163,42_S17A42P18_parsed.csv,114,351,232,227
2164,19_S17A19P29_parsed.csv,108,431,228,307
2165,11_S17A11P4_parsed.csv,128,563,369,317
2166,7_S17A7P24_parsed.csv,249,443,354,332
2167,29_S17A29P11_parsed.csv,57,192,125,124
2168,7_S17A7P46_parsed.csv,195,314,259,249
2169,5_S17A5P44_parsed.csv,3,44,24,23
2170,60_S17A60P57_parsed.csv,23,90,56,57
2171,12_S17A12P25_parsed.csv,65,188,123,126
2172,7_S17A7P14_parsed.csv,158,489,343,299
2173,2_S17A2P52_parsed.csv,247,718,479,469
2174,49_S17A49P2_parsed.csv,54,111,75,89
2175,31_S17A31P12_parsed.csv,56,426,230,239
2176,5_S17A5P53_parsed.csv,20,80,44,56
2177,46_S17A46P2_parsed.csv,229,568,380,406
2178,43_S17A43P12_parsed.csv,207,794,466,530
2179,54_S17A54P12_parsed.csv,163,368,259,264
2180,15_S17A15P3_parsed.csv,128,784,513,392
2181,29_S17A29P12_parsed.csv,88,388,209,266
2182,40_S17A40P47_parsed.csv,125,475,278,318
2183,54_S17A54P17_parsed.csv,114,286,195,202
2184,37_S17A37P2_parsed.csv,259,587,436,401
2185,58_S17A58P8_parsed.csv,224,288,262,246
2186,1_S17A1P12_parsed.csv,159,396,293,259
2187,33_S17A33P12_parsed.csv,63,440,266,232
2188,32_S17A32P23_parsed.csv,65,537,289,306
2189,50_S17A50P17_parsed.csv,166,301,269,198
2190,4_S17A4P99_parsed.csv,127,1017,551,586
2191,6_S17A6P33_parsed.csv,45,210,126,124
