,AC,Reserved,General,Female,Male
419,A036_A0360024_parsed.csv,144,765,443,456
420,A026_A0260048_parsed.csv,72,307,186,180
421,A025_A0250006_parsed.csv,65,214,132,142
422,A031_A0310049_parsed.csv,151,539,356,329
423,A033_A0330027_parsed.csv,103,462,278,284
424,A019_A0190028_parsed.csv,41,469,507,1
425,A019_A0190010_parsed.csv,95,892,512,469
426,A038_A0380013_parsed.csv,23,860,0,879
427,A034_A0340025_parsed.csv,24,777,386,408
428,A001_A0010036_parsed.csv,131,513,0,633
429,A003_A0030033_parsed.csv,168,451,0,613
430,A050_A0500010_parsed.csv,36,661,334,360
431,A007_A0070043_parsed.csv,15,176,99,89
432,A001_A0010023_parsed.csv,146,504,647,0
433,A017_A0170027_parsed.csv,87,346,240,184
434,A010_A0100051_parsed.csv,32,589,614,1
435,A033_A0330013_parsed.csv,39,1075,509,554
436,A043_A0430051_parsed.csv,10,374,188,191
437,A020_A0200027_parsed.csv,97,449,0,539
438,A022_A0220047_parsed.csv,118,316,0,429
439,A029_A0290037_parsed.csv,220,403,317,294
440,A060_A0600010_parsed.csv,25,610,308,321
441,A015_A0150062_parsed.csv,92,361,0,444
442,A015_A0150034_parsed.csv,116,585,317,378
443,A053_A0530019_parsed.csv,456,383,408,424
444,A059_A0590002_parsed.csv,33,894,451,472
445,A043_A0430025_parsed.csv,41,1067,568,534
446,A059_A0590040_parsed.csv,20,429,219,229
447,A016_A0160008_parsed.csv,80,472,287,256
448,A042_A0420032_parsed.csv,74,666,327,364
449,A022_A0220032_parsed.csv,149,362,280,228
450,A055_A0550022_parsed.csv,32,446,235,237
451,A030_A0300036_parsed.csv,65,665,342,378
452,A055_A0550034_parsed.csv,40,582,321,297
453,A037_A0370036_parsed.csv,23,746,354,391
454,A039_A0390026_parsed.csv,21,483,248,252
455,A011_A0110012_parsed.csv,130,461,287,298
456,A018_A0180007_parsed.csv,58,554,606,0
457,A052_A0520008_parsed.csv,36,776,0,806
458,A001_A0010031_parsed.csv,132,803,508,405
459,A001_A0010020_parsed.csv,193,568,381,377
460,A038_A0380030_parsed.csv,31,946,472,501
461,A053_A0530024_parsed.csv,161,497,330,322
462,A048_A0480037_parsed.csv,343,518,445,413
463,A018_A0180018_parsed.csv,84,452,0,524
464,A038_A0380036_parsed.csv,12,503,258,251
465,A050_A0500032_parsed.csv,41,749,773,3
466,A011_A0110056_parsed.csv,158,386,259,278
467,A002_A0020006_parsed.csv,143,533,0,668
468,A020_A0200048_parsed.csv,130,491,1,617
469,A021_A0210045_parsed.csv,154,586,0,734
470,A034_A0340061_parsed.csv,229,268,241,251
471,A001_A0010026_parsed.csv,76,329,0,399
472,A031_A0310034_parsed.csv,41,178,107,109
473,A015_A0150056_parsed.csv,115,380,0,492
474,A052_A0520006_parsed.csv,18,412,0,424
475,A005_A0050032_parsed.csv,56,507,278,277
476,A032_A0320005_parsed.csv,208,625,428,391
477,A012_A0120051_parsed.csv,49,146,94,97
478,A048_A0480032_parsed.csv,10,676,357,327
479,A030_A0300045_parsed.csv,133,648,768,1
480,A048_A0480025_parsed.csv,107,566,673,0
481,A040_A0400013_parsed.csv,27,771,385,413
482,A033_A0330001_parsed.csv,13,688,354,343
483,A027_A0270035_parsed.csv,154,582,395,337
484,A007_A0070059_parsed.csv,58,533,310,273
485,A002_A0020048_parsed.csv,68,434,498,0
486,A001_A0010057_parsed.csv,87,470,279,272
487,A036_A0360022_parsed.csv,81,531,294,300
488,A053_A0530007_parsed.csv,321,385,373,324
489,A049_A0490048_parsed.csv,10,587,299,295
490,A039_A0390034_parsed.csv,17,558,270,287
491,A027_A0270027_parsed.csv,19,146,72,84
492,A043_A0430031_parsed.csv,10,282,143,149
493,A025_A0250052_parsed.csv,268,620,423,456
494,A059_A0590033_parsed.csv,16,476,258,231
495,A053_A0530017_parsed.csv,442,593,515,517
496,A020_A0200033_parsed.csv,272,490,385,368
497,A055_A0550031_parsed.csv,27,666,331,361
498,A036_A0360053_parsed.csv,89,214,150,145
499,A045_A0450017_parsed.csv,18,903,916,0
500,A003_A0030049_parsed.csv,208,603,798,1
501,A041_A0410016_parsed.csv,3,277,141,139
502,A017_A0170034_parsed.csv,123,552,665,2
503,A031_A0310024_parsed.csv,137,295,210,213
504,A009_A0090006_parsed.csv,85,261,163,182
505,A003_A0030044_parsed.csv,218,729,511,433
506,A028_A0280014_parsed.csv,141,437,279,296
507,A046_A0460010_parsed.csv,23,715,731,2
508,A055_A0550030_parsed.csv,30,737,372,392
509,A006_A0060025_parsed.csv,127,543,344,322
510,A060_A0600046_parsed.csv,19,577,288,304
511,A055_A0550035_parsed.csv,13,336,158,188
512,A028_A0280038_parsed.csv,213,297,0,504
513,A022_A0220050_parsed.csv,141,360,270,225
514,A025_A0250001_parsed.csv,25,43,29,38
515,A015_A0150041_parsed.csv,103,475,315,253
516,A021_A0210016_parsed.csv,155,503,1,647
517,A041_A0410014_parsed.csv,7,582,297,292
518,A032_A0320004_parsed.csv,190,496,329,350
519,A022_A0220030_parsed.csv,196,465,0,648
520,A055_A0550029_parsed.csv,37,852,446,438
